address,name,description
0x1b6d3e5da9004668e14ca39d1553e9a46fe842b3,Pendle Pool,PENDLE/ETH USDC/ETH aUSDC cDAI
0x07282f2ceebd7a65451fcd268b364300d9e6d7f5,PENDLE,Pendle
