address,name,description
0xec6c3fd795d6e6f202825ddb56e01b3c128b0b10,TrueFi TUSD Pool v4,TrueFi TrueUSD
0xc06e16d2fbe2b9fe088a615f23cb20898745dc6d,TrueFi USDT Pool v3,TrueFi Tether USD
0x6b6a4eaba8ba12765df51a859c0fa75894817f5a,TrueFi USDC Pool v3,TrueFi USD Coin
0x8fd832757f58f71bac53196270a4a55c8e1a29d9,TrueFi TUSD Pool v3,TrueFi TrueUSD
0xed45cf4895c110f464ce857ebe5f270949ec2ff4,Uniswap ETH/TRU,Uniswap TRU/ETH LP
0xf8f14fbb93fa0cefe35acf7e004fd4ef92d8315a,Uniswap TUSD/tfTUS,Uniswap TUSD/TFI L
