pool_address,pool_name,pool_symbol,token_symbol,token_address,decimals
0x8379baa817c5c5ab929b03ee8e3c48e45018ae41,Cream THORChain ETH.RUNE,Cream THORChain ETH.RUNE,RUNE,0x3155ba85d5f96b2d030a4966af206230e46849cb,18
0xb092b4601850e23903a42eacbc9d8a0eec26a4d5,Cream Frax,Cream Frax,FRAX,0x853d955acef822db058eb8505911ed77f175b99e,18
0xe6c3120f38f56deb38b69b65cc7dcaf916373963,Cream Uniswap V2 ETH-USDT,Cream Uniswap V2 ETH-USDT,ETH/USDT LP,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18
0xab10586c918612ba440482db77549d26b7abf8f7,Cream Armor,Cream Armor,ARMOR,0x1337def16f9b486faed0293eb623dc8395dfe46a,18
0x21011bc93d9e515b9511a817a1ed1d6d468f49fc,Cream Cover Protocol Governance Token,Cream Cover Protocol Governance Token,COVER,0x4688a8b1f292fdab17e9a90c8bc379dc1dbd8713,18
0x299e254a8a165bbeb76d9d69305013329eea3a3b,Cream Perpetual,Cream Perpetual,PERP,0xbc396689893d065f41bc2c6ecbee5e0085233447,18
0xc7fd8dcee4697ceef5a2fd4608a7bd6a94c77480,Cream CRV,Cream CRV,CRV,0xd533a949740bb3306d119cc777fa900ba034cd52,18
0x228619cca194fbe3ebeb2f835ec1ea5080dafbb2,Cream SushiBar,Cream SushiBar,xSUSHI,0x8798249c2e607446efb7ad49ec89dd1865ff4272,18
0xcbae0a83f4f9926997c8339545fb8ee32edc6b76,Cream YFI,Cream YFI,YFI,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,18
0x7aaa323d7e398be4128c7042d197a2545f0f1fea,Cream OMGToken,Cream OMGToken,OMG,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,18
0x1ff8cdb51219a8838b52e9cac09b71e591bc998e,Cream Binance USD,Cream Binance USD,BUSD,0x4fabb145d64652a948d72533023f6e7a623c7c53,18
0x38f27c03d6609a86ff7716ad03038881320be4ad,Cream SushiSwap LP Token DAI-ETH,Cream SushiSwap LP Token DAI-ETH,SushiSwap DAI/ETH LP,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,18
0xfd609a03b393f1a1cfcacedabf068cad09a924e2,Cream Cream ETH 2,Cream Cream ETH 2,CRETH2,0xcbc1065255cbc3ab41a6868c22d1f1c573ab89fd,18
0x7c3297cfb4c4bbd5f44b450c0872e0ada5203112,Cream Ocean Token,Cream Ocean Token,OCEAN,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,18
0x25555933a8246ab67cbf907ce3d1949884e82b55,Cream Synth sUSD,Cream Synth sUSD,sUSD,0x57ab1ec28d129707052df4df418d58a2d46d5f51,18
0xdbb5e3081def4b6cdd8864ac2aeda4cbf778fecf,Cream Melon Token,Cream Melon Token,MLN,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,18
0x3c6c553a95910f9fc81c98784736bd628636d296,Cream Empty Set Dollar,Cream Empty Set Dollar,ESD,0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,18
0x85759961b116f1d36fd697855c57a6ae40793d9b,Cream 1INCH Token,Cream 1INCH Token,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,18
0x1241b10e7ea55b22f5b2d007e8fecdf73dcff999,Cream Paxos Gold,Cream Paxos Gold,PAXG,0x45804880de22913dafe09f4980848ece6ecbaf78,18
0xd692ac3245bb82319a31068d6b8412796ee85d2c,Cream HUSD,Cream HUSD,HUSD,0xdf574c24545e5ffecb9a659c229253d4111d87e1,8
0xdfff11dfe6436e42a17b86e7f419ac8292990393,Cream Armor NXM,Cream Armor NXM,arNXM,0x1337def18c680af1f9f45cbcab6309562975b1dd,18
0x8b950f43fcac4931d408f1fcda55c6cb6cbf3096,Cream Badger Sett Badger,Cream Badger Sett Badger,bBADGER,0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28,18
0x054b7ed3f45714d3091e82aad64a1588dc4096ed,Cream Huobi BTC,Cream Huobi BTC,HBTC,0x0316eb71485b0ab14103307bf65a021042c6d380,18
0x081fe64df6dc6fc70043aedf3713a3ce6f190a21,Cream Rarible,Cream Rarible,RARI,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,18
0xd5103afcd0b3fa865997ef2984c66742c51b2a8b,Cream Huobi FIL,Cream Huobi FIL,HFIL,0x9afb950948c2370975fb91a441f36fdc02737cd4,18
0x81e346729723c4d15d0fb1c5679b9f2926ff13c6,Cream Bancor Network Token,Cream Bancor Network Token,BNT,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,18
0xc68251421edda00a10815e273fa4b1191fac651b,Cream PickleToken,Cream PickleToken,PICKLE,0x429881672b9ae42b8eba0e26cd9c73711b891ca5,18
0x98e329eb5aae2125af273102f3440de19094b77c,Cream TrustSwap Token,Cream TrustSwap Token,SWAP,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,18
0x5ecad8a75216cea7dff978525b2d523a251eea92,Cream SushiSwap LP Token USDC-ETH,Cream SushiSwap LP Token USDC-ETH,USDC/ETH LP,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,18
0x8c3b7a4320ba70f8239f83770c4015b5bc4e6f91,Cream Fei USD,Cream Fei USD,Fei USD,0x956f47f50a910163d8bf957cf5846d573e7f87ca,18
0xa87e8e61dfac8af5944d353cd26b96b20d5f4d01,Cream eCRV yVault,Cream eCRV yVault,Curve sETH,0x986b4aff588a109c09b50a03f42e4110e29d353f,18
0xf8445c529d363ce114148662387eba5e62016e20,Cream Rai Reflex Index,Cream Rai Reflex Index,RAI,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,18
0x011a014d5e8eb4771e575bb1000318d509230afa,Cream Uniswap V2 WBTC-ETH,Cream Uniswap V2 WBTC-ETH,WBTC/ETH LP,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,18
0xc581b735a1688071a1746c968e0798d642ede491,Euro Tether,Euro Tether,EURT,0xc581b735a1688071a1746c968e0798d642ede491,6
0xd532944df6dfd5dd629e8772f03d4fc861873abf,Cream SushiSwap LP Token YFI-ETH,Cream SushiSwap LP Token YFI-ETH,YFI/ETH LP,0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,18
0x44fbebd2f576670a6c33f6fc0b00aa8c5753b322,Cream USD Coin,Cream USD Coin,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6
0xe585c76573d7593abf21537b607091f76c996e73,Cream Wootrade Network,Cream Wootrade Network,WOO,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,18
0x2a867fd776b83e1bd4e13c6611afd2f6af07ea6d,Cream Interest-Bearing BTC,Cream Interest-Bearing BTC,ibBTC,0xc4e15973e6ff2a35cc804c2cf9d2a1b817a8b40f,18
0x28526bb33d7230e65e735db64296413731c5402e,Cream Spice,Cream Spice,SFI,0xb753428af26e81097e7fd17f40c88aaa3e04902c,18
0xc25eae724f189ba9030b2556a1533e7c8a732e14,Cream Synthetix Network Token,Cream Synthetix Network Token,SNX,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,18
0x797aab1ce7c01eb727ab980762ba88e7133d2157,Cream USDT,Cream USDT,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,6
