contract_address,decimals,symbol
0x4c79b8c9cb0bd62b047880603a9decf36de28344,9,REAU
0x90bdf238674569684a34f3af8a3f55f08088bc98,18,SHIBCAKE
0x5a41f637c3f7553dba6ddc2d3ca92641096577ea,18,JulD
0x9400aa8eb5126d20cde45c7822836bfb70f19878,18,DRF
0x8ea2f890cb86dfb0e376137451c6fd982afefc15,18,AU
0x8b6fa031c7d2e60fbfe4e663ec1b8f37df1ba483,9,COW
0x4b74e109e8b0d03226224ef2746f8c13e4c59cd4,18,ETHOS
0x908f8881544b59803c7715d2f881367a18f1c1bd,8,EONE
0x960cc8f437165b7362a34d95d1ec62dd2a940f00,18,COSMIC
0x646b8470fea7c413dac19f41b5c97328ebf70de4,18,BTCN
0x93300d53cc51dc7fc15f3bf56c9fe541228d2dd0,18,Bitfat
0x8a33a6077547eaf59db40ee7b05e416904470aca,9,ULTRAMOON
0x6f90afe76f4bcd44cf6f93b4bb5c20defc653375,9,KSHIB
0x587b6ee93448c9fdbfc9af2b16610dbfe5589a0b,18,COC
0x8d52a799110bc1a4f3cb21a84f947290bca9f1eb,9,LOKIINU
0x5475bf55325c5bbaf6d39c5a23873c328f9e4a8c,7,WARP
0x6814cbbe3395f45571833d858e3aa95000f54005,18,      SquidShiba
0x9af4704d3f88f8b21bed0c96e53ceb6a776c207d,9,MiniFegZilla
0x8e428aa75b271ebf905db7e3f2970453e976481e,18,NXT
0x53e562b9b7e5e94b81f10e96ee70ad06df3d2657,18,BABY
0x60b3bc37593853c04410c4f07fe4d6748245bf77,18,SHIELD
0x9d173e6c594f479b4d47001f8e6a95a7adda42bc,18,ZOON
0x6ddb07fb0824748ac197f9d4d157b0689bc08add,18,FRE
0x946d258e55baad8e4ab6bb0f384befcfc5475222,9,PEPEZilla
0x7428be82fd79d4c98650a7c67de9682a64fcab71,18,CPHR
0x9c28e48ea9170d9a9cb76d338655b8bd4124bc7a,9,EarnX
0x7859b01bbf675d67da8cd128a50d155cd881b576,18,XMS
0x56a0cbb887d1a51172438052234fceeed7e5b83c,18,-15%Supply
0x7ee7f14427cc41d6db17829eb57dc74a26796b9d,9,MOONRISE
0x64f36701138f0e85cc10c34ea535fdbadcb54147,9,AINU
0x6775729fad1438116b2e3b4fb2878539795297a7,9,ALP
0x7156fc3db62cce82eaa7163279d9f99644257539,18,GOOREO
0x7969dc3c6e925bccbea9f7fc466a63c74f0115b8,18,LION
0x6804ccaa9bb8e875c9bde9dda2b5e22969ddab0f,18,WiKi
0x7c7333fe5b32f6057c795dc3d5265004c4adae9a,10,SML
0x7754c0584372d29510c019136220f91e25a8f706,18,FNDZ
0x6a02a272e4f66a5dc721b2144b57f1ef6482b25e,18,SAITAMABSC
0x59b08062bacee2e53b19c30cd0f46debc8fe9a3f,18,PRDC
0x9c65ab58d8d978db963e63f2bfb7121627e3a739,18,MDX
0x87a2d9a9a6b2d61b2a57798f1b4b2ddd19458fb6,18,KDG
0x9f06596ff935d5bcc24b8e302a5781211c66d0e1,9,PUBG
0x5b7784061ae1b415636b46eb9bbee25fecfd8d55,18,KAVASNFT
0x8a5d7fcd4c90421d21d30fcc4435948ac3618b2f,18,MONSTA
0x85ee8e3e0068edeeee960979958d7f61416a9d84,18,STORY
0x8918bb91882ce41d9d9892246e4b56e4571a9fd5,18,FNG
0x832230c024a8db8b3b6e2ab1ce236d44c7f0ca0e,9,TANKZ
0x8c851d1a123ff703bd1f9dabe631b69902df5f97,18,BNX
0xa40bfccb879f26648d5c16ce6205425068c10bc7,9,RIPR
0x606645e29d9e7c8b83a545f346b377adf089d6eb,18,SPAY
0x5d96991648d22935bdf6c7064b65c3c93f82aa61,18,HERO
0x6caff27fd47b2f7c0c7dba2f4f0d4ce4b601f18a,18,EDGYDOGE
0x921d3a6ed8223afb6358410f717e2fb13cbae700,9,QRT
0x6fc0b237a16a86269856abce8f607f7aba89bfa7,18,$SHIBARAIN
0x8b303d5bbfbbf46f1a4d9741e491e06986894e18,18,WOOP
0x941b823652b2e921e389845a78414e23a4724b43,9,YIELD
0x95637d4fbe7153dcc3e26e71bde7a2d82621f083,9,ForeverFOMO
0x9678e42cebeb63f23197d726b29b1cb20d0064e5,18,IOTX
0x97a61770a352dca9ace92df929ef36c005eee9dd,18,ANGRYDOGE
0x7521c90ac2c4c83c2faea2ee4605b5a1950fa63e,18,SOFT
0x90853672c3fafd391a77f47af674a5462b7ea31a,18,  🐶Captain Floki
0x74972728a40dd022154ec2f400dd8d36d51d519b,4,UNCLE
0x76c88834352f5b8629544d305875cfa8ddebc214,8,WCC Coin
0x71e80e96af604afc23ca2aed4c1c7466db6dd0c4,9,BabyFloki
0xa980256b8efc39cfbea17a56301381dcf2087c54,18,TEST
0xac6148f83400803ea7d82b9d7da2820ea2063296,18,Fanz
0x6cd33bc288ef772e27c3e1b05e3c200ad0d4abde,18,fincoin
0x6911f552842236bd9e8ea8ddbb3fb414e2c5fa9d,18,SNP
0x75f53011f6d51c60e6dcbf54a8b1bcb54f07f0c9,18,GLMS
0xaef0d72a118ce24fee3cd1d43d383897d05b4e99,18,WIN
0x9f963fa9a15d678a5e684c14c70445fb179e36a6,9,CHUBBYSHIBA
0xa184088a740c695e156f91f5cc086a06bb78b827,18,AUTO
0xadbaf88b39d37dc68775ed1541f1bf83a5a45feb,18,COTI
0x783ef6749fe839bb30f619f1b37dd7186ec7942d,9,MDegens
0xa9c41a46a6b3531d28d5c32f6633dd2ff05dfb90,18,WEX
0xa4838122c683f732289805fc3c207febd55babdd,18,TRIAS
0xa67a13c9283da5aabb199da54a9cb4cd8b9b16ba,18,NBL
0xa2c34a855812f1d95032f4c7626eb488cdfb6d0e,18,GUMMIE
0xae0099081d9fa88dfc76cfff903fff42a9056f80,9,NUKE
0xb42e1c3902b85b410334f5fff79cdc51fbee6950,18,GSPI
0xb09fe1613fe03e7361319d2a43edc17422f36b09,18,BOG
0x76d6367eae8caa98ef725b8e4e4e4b68dc543b5f,18,SHIBASTRO
0x72faa679e1008ad8382959ff48e392042a8b06f7,18,bALBT
0xa7ca04f7602cd7a939d3e4827f442f48cf8e9dad,18,UNFI
0xb2aa453b56b495cb95bc9fa72e7706b84e41ee54,18,WND
0x78c8754d2a62d51e7cf6bef83b1f960636187d50,18,BUTTON
0xab6b429c73c22ecabc763635dace7efac524993c,18,DAOvc
0x7c1608c004f20c3520f70b924e2bfef092da0043,18,CZF
0xac02762acd1e282e39c0e00236c78d834a216f56,18,BSHIBA
0x890cc7d14948478c98a6cd7f511e1f7f7f99f397,9,SAFU
0x84886372f9a9f4d806dbec95e7674334c75a36b6,18,GHRT
0xb7fda7374362f66a50665b991aa7ee77b2c6abbe,9,TCUB
0xb358b0e5a8943029e66175830d85198fe6cc93f6,9,AIDI
0x83dd5794d844bb4bd630c2facc45a77729232991,18,BALPAC
0x81859801b01764d4f0fa5e64729f5a6c3b91435b,18,BFI
0x8ddeec6b677c7c552c9f3563b99e4ff90b862ebc,18,BAS
0x830f7a104a3df30879d526031d57daa44bf85686,9,iBNB
0xb7b36ca86685af52186f1f9394e91d115a9da654,18,HAM
0xaf8f62f101d363d15af9e7872bbe1f49f9969d32,18,RICH
0xbd2c43da85d007b0b3cd856fd55c299578d832bc,18,LQT
0x841dc7a49e0825bdf3ee585cfb6e553495915ace,18,SOAK
0x7f3058b872555ecb3a2723d4fcf2a56a0b8488ca,4,FEGN
0xb28a7f8f5328faffdd862985177583c2bb71e016,18,POLO
0xb0e1fc65c1a741b4662b813eb787d369b8614af1,18,IF
0x8fff93e810a2edaafc326edee51071da9d398e83,9,BRISE
0x965f527d9159dce6288a2219db51fc6eef120dd1,18,BSW
0xb93a1ea48f0a4fa0ff6080598d679375f9b4b1bd,18,DOGE0
0xbcf39f0edda668c58371e519af37ca705f2bfcbd,18,pCWS
0xb4fa603d8c441931ae4d2b65a3965fd109eb4953,9,VRX
0xbcc60f96eaafc409bd914f6890e8dd0a6cf3234f,8,ROW
0x9a946c3cb16c08334b69ae249690c236ebd5583e,18,xBLZD
0x9daaa05946e486add2c81e0d32d936866b8449d9,9,NSFW
0xb8170d3ffaf4d284bc2c3c2fecf9ac9038b85d98,9,SUNRISE
0xbf447d799835193d45cf37164df39e0ea55f3e6c,18,SAO
0xbd9c7eb07b0e13662f004f2c06af825c4631217e,9,SHIBN
0xc10f66e1316aeef6266630b0eeac10857160ffd6,18,SPE
0xc478d767f5e355615bd48c9450c5a4b76f126157,18,NEXOFINTECH
